,id,Время старта,Время финиша,id опроса,Опрос полностью пройден,1. **Какие сайты или мобильные приложения о продаже автомобилей вы знаете?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,2. **Где вы разместите объявление о продаже автомобиля?**,3. **Есть ли в вашей семье автомобиль?**,6. **Где вы проживаете?**,6. **Где вы проживаете?**,9. **Ваш пол?**,10. **Ваш возраст?**
300,452624bd-311a-58b0-9e28-4f1e988f9ca8,2019-12-22 21:11:48,2019-12-22 21:12:56,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито, юла, авто. Ру, е1. ",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,25-34 лет
301,96536800-450d-5f1c-ba54-e14ad257a6af,2019-12-22 21:38:17,2019-12-22 21:38:52,6zq8hMaChwp7M545Ztg3xJ,да,'avto.ru,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
302,3dba7fd4-8f15-5fd3-a7c0-3c1b0acd4bdd,2019-12-22 21:58:15,2019-12-22 21:58:41,6zq8hMaChwp7M545Ztg3xJ,да,'avito,,,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Женщина,25-34 лет
303,a8974f05-210a-5671-9790-12332bf6fcf0,2019-12-22 22:02:22,2019-12-22 22:03:24,6zq8hMaChwp7M545Ztg3xJ,да,"'Автору, барахла авто",,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
304,e42833a6-121e-51bf-b041-9bb0e34e3189,2019-12-22 22:02:44,2019-12-22 22:02:58,6zq8hMaChwp7M545Ztg3xJ,да,'оа,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
305,dbeb01a5-11c7-5d5a-b466-169449a54f89,2019-12-22 22:04:24,2019-12-22 22:04:46,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
306,52a56ba9-b985-5669-a0a7-d201b6b4497d,2019-12-22 22:05:47,2019-12-22 22:06:43,6zq8hMaChwp7M545Ztg3xJ,да,'Avito,,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
307,d90ce4a2-5a37-5949-b796-0e1b744f265a,2019-12-22 22:44:53,2019-12-22 22:46:00,6zq8hMaChwp7M545Ztg3xJ,да,"'Юла, Авито, автору, дромру",,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
308,667a7bdf-fca0-54ec-80ca-7bf08a1388d8,2019-12-22 22:45:19,2019-12-22 22:46:19,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто ру
",,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
309,b0a6de06-4b73-59c5-ac97-4eaa0ee7260c,2019-12-22 23:00:21,2019-12-22 23:01:24,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
310,cb3cbd93-7de4-5e27-ba3a-4c2f6d31bf54,2019-12-22 23:22:32,2019-12-22 23:23:00,6zq8hMaChwp7M545Ztg3xJ,да,"'avito
drom",drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
311,e5f02ee0-03df-5a8f-a5b1-96f7ef599b9f,2019-12-23 00:09:00,2019-12-23 00:09:51,6zq8hMaChwp7M545Ztg3xJ,да,'drom.ru,drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,35-44 лет
312,38ddc9d0-dfd1-5f69-a6bc-36da99fc893c,2019-12-23 06:55:39,2019-12-23 06:56:02,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
313,8a4ed5d7-75ed-5949-87db-fad9f1f8e3b3,2019-12-23 07:12:17,2019-12-23 07:12:54,6zq8hMaChwp7M545Ztg3xJ,да,'Авито дром е1,drom.ru,,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,25-34 лет
314,25850eeb-7599-5ac8-8639-7542acedca47,2019-12-23 07:31:36,2019-12-23 07:31:57,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
315,f72cb6dd-8106-5f32-bcff-b025de545699,2019-12-23 07:47:25,2019-12-23 07:48:28,6zq8hMaChwp7M545Ztg3xJ,да,'Автору автоспот ,,auto.ru,,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
316,7c7e0d61-a56f-5b2a-8039-8e8a5722dfb4,2019-12-23 07:49:23,2019-12-23 07:49:39,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
317,90aa59fe-aff4-5841-bef9-78364d9c1f87,2019-12-23 07:54:05,2019-12-23 07:54:21,6zq8hMaChwp7M545Ztg3xJ,да,'авто,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
318,c1781d8e-fa9a-569f-858d-306d7fbeec9c,2019-12-23 08:13:28,2019-12-23 08:13:45,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
319,a6c26fe5-e470-5615-85da-acc9cf6424d6,2019-12-23 08:17:53,2019-12-23 08:18:13,6zq8hMaChwp7M545Ztg3xJ,да,'дром,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
320,95a98cfd-13d0-5cd4-8e0d-2fc0f5d87b1e,2019-12-23 08:24:08,2019-12-23 08:24:22,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
321,3e3eeb38-97fb-5f25-9e29-f79f9351c271,2019-12-23 08:28:26,2019-12-23 08:28:40,6zq8hMaChwp7M545Ztg3xJ,да,'дром,,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
322,41cdc241-1ae4-5b4e-a7c9-a33122124cc7,2019-12-23 08:35:47,2019-12-23 08:36:06,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
323,f4a94f5f-babe-5db9-9643-ad2acc17170b,2019-12-23 08:43:32,2019-12-23 08:43:49,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
324,654b3b35-abcc-5899-8f97-69004fb67c9c,2019-12-23 09:03:12,2019-12-23 09:03:27,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
325,cb429d20-f6ab-5937-911f-5a15b16bdd8d,2019-12-23 09:06:54,2019-12-23 09:07:35,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито авто, автору",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
326,537a721d-9177-5d57-8467-dc8f0423436e,2019-12-23 09:08:57,2019-12-23 09:09:11,6zq8hMaChwp7M545Ztg3xJ,да,'дром,,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
327,ea72ade2-531b-5705-9c3e-743db6ba7204,2019-12-23 09:11:09,2019-12-23 09:11:31,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
328,fd81d3b1-aefd-57e1-9448-82ccdaa30534,2019-12-23 09:12:23,2019-12-23 09:12:40,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
329,317c3602-368d-5cc0-91c9-89debfd1ef3d,2019-12-23 09:16:27,2019-12-23 09:16:42,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
330,cb0ab801-5fa8-57ec-ba86-5f708f381d8b,2019-12-23 09:21:04,2019-12-23 09:21:23,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
331,6987aab9-6ed9-5890-a4ce-f2eb64270440,2019-12-23 09:24:22,2019-12-23 09:25:50,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито , автору, дром, ",drom.ru,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
332,133bc43e-bdab-57d2-8e7a-b770f7215801,2019-12-23 09:31:36,2019-12-23 09:33:04,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто.ру,дром ру",,auto.ru,,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,25-34 лет
333,fddae35b-2deb-5cb5-b447-798483d3c14e,2019-12-23 09:49:30,2019-12-23 09:49:47,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
334,64ecf0e0-ea58-5983-ab21-f0720562696a,2019-12-23 10:04:21,2019-12-23 10:04:41,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
335,c30c7129-4933-5dc5-b7d1-7fedb7fc2422,2019-12-23 10:04:22,2019-12-23 10:05:02,6zq8hMaChwp7M545Ztg3xJ,да,"'drom.ru, auto.ru",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
336,9d8061f5-cfcd-5df7-88a9-428eb39d737b,2019-12-23 10:33:05,2019-12-23 10:33:22,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
337,de2686ae-62f5-5c9f-bcd2-3d5a4bd76bff,2019-12-23 10:52:22,2019-12-23 10:52:37,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
338,bb68342c-4411-521e-875a-6dce3b6d581e,2019-12-23 10:52:55,2019-12-23 10:53:31,6zq8hMaChwp7M545Ztg3xJ,да,'avito,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
339,c9028e15-5d6a-582a-839c-a22c2e6bf82e,2019-12-23 10:56:56,2019-12-23 10:57:13,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
340,7590ab9a-3de6-5325-9712-2f706c1c95aa,2019-12-23 11:01:22,2019-12-23 11:01:37,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
341,dc2c1872-b297-54c6-bd25-f9d1e6eee42a,2019-12-23 11:15:56,2019-12-23 11:16:10,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,45-50 лет
342,7a9a957c-05b9-527b-afd6-618ebffe7bc2,2019-12-23 11:19:30,2019-12-23 11:19:44,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
343,61b8a3d2-bc37-557b-9e19-b41be328befc,2019-12-23 11:23:56,2019-12-23 11:24:10,6zq8hMaChwp7M545Ztg3xJ,да,'дром,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
344,b4bce30d-3afb-5785-a1ec-adaa40959d44,2019-12-23 11:29:00,2019-12-23 11:29:16,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
345,58d6b0ec-1d06-5d17-aef3-93840c290ff5,2019-12-23 11:33:32,2019-12-23 11:33:50,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
346,da08d80f-4f44-5c35-8f45-633c67695492,2019-12-23 11:38:56,2019-12-23 11:39:11,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
347,b91b6a83-f336-5cd5-9baf-7ede7c470fe6,2019-12-23 11:40:59,2019-12-23 11:43:13,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
348,782eabdc-97e4-5fa9-b968-baef914f63b7,2019-12-23 11:43:36,2019-12-23 11:43:52,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
349,ff17d941-b33a-5cfd-a94d-a0280fe89d0c,2019-12-23 11:46:13,2019-12-23 11:46:36,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
350,330d9669-95f3-5a9c-a672-2bf02a43dee9,2019-12-23 11:48:13,2019-12-23 11:48:28,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
351,ec88ddb9-9546-53e5-a100-19a828ddbffb,2019-12-23 11:53:11,2019-12-23 11:53:33,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
352,0d033ee7-2035-58ae-b6ac-3e61dead7c42,2019-12-23 11:57:25,2019-12-23 11:57:41,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
353,589442f6-d937-56db-a481-e15b7a7baa8e,2019-12-23 12:18:09,2019-12-23 12:18:24,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
354,b1a4351c-cefb-5182-878e-75a29a2efe41,2019-12-23 12:23:03,2019-12-23 12:23:19,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
355,fa72a66f-06d1-5093-90d5-e10fbe73b011,2019-12-23 12:29:11,2019-12-23 12:29:25,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
356,9f65228a-7116-559f-957a-cb5affd17c19,2019-12-23 12:36:59,2019-12-23 12:38:20,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
357,739f7896-bca3-51b6-9c71-36888a313a86,2019-12-23 12:43:57,2019-12-23 12:44:14,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
358,d6de418a-b450-5533-94fc-2ce675436d17,2019-12-23 12:49:41,2019-12-23 12:50:16,6zq8hMaChwp7M545Ztg3xJ,да,"'Авто.ру,дрос",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Екатеринбурге,,Мужчина,18-24 лет
359,e20daafd-9ac5-546c-b091-6a341d2e8d90,2019-12-23 12:51:10,2019-12-23 12:51:22,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
360,41b8a33f-e81c-56e6-aa9e-75ea32511b85,2019-12-23 12:52:59,2019-12-23 12:53:30,6zq8hMaChwp7M545Ztg3xJ,да,'авто.ру,,auto.ru,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
361,8bc5cf97-4ec1-5aaa-9039-11f554148574,2019-12-23 12:57:05,2019-12-23 12:57:20,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
362,524684f5-b79f-5dd7-abaa-e56de8a8aa5c,2019-12-23 12:59:06,2019-12-23 12:59:28,6zq8hMaChwp7M545Ztg3xJ,да,'авито знаю,,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
363,6ddf4ee3-ccb1-50fa-b25f-df93b6b1d113,2019-12-23 13:07:40,2019-12-23 13:08:37,6zq8hMaChwp7M545Ztg3xJ,да,"'Е1, авито. Авто ру ",drom.ru,auto.ru,avito.ru,Е1,Е1,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
364,5e8464d4-ed83-5b28-bdba-0ffa1533ebfe,2019-12-23 13:18:30,2019-12-23 13:18:42,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
365,a23d6062-e60a-5ba1-9485-15ab9d15c86c,2019-12-23 13:26:04,2019-12-23 13:26:17,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
366,833f31f5-778f-5a9d-8ca6-d4f58bdba97b,2019-12-23 13:40:56,2019-12-23 13:41:09,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
367,163f7add-58d8-5595-af56-fa88a12b37ef,2019-12-23 13:44:42,2019-12-23 13:45:03,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
368,93e6b7d8-e2da-57e4-88b6-97a2162a5e16,2019-12-23 13:47:57,2019-12-23 13:48:12,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
369,2fd05c00-8bc9-58c7-a5ae-8445da359864,2019-12-23 13:58:03,2019-12-23 13:58:57,6zq8hMaChwp7M545Ztg3xJ,да,'Никаких,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,25-34 лет
370,26fbeb9b-148c-57da-a897-9658ece54a14,2019-12-23 14:05:15,2019-12-23 14:06:21,6zq8hMaChwp7M545Ztg3xJ,да,"'авто ру, дром,",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,45-50 лет
371,d48a25da-d32c-58ce-8c19-8871dcf90396,2019-12-23 14:05:31,2019-12-23 14:06:25,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,45-50 лет
372,2afb11b0-ec99-5103-8f9d-2ecc8ccfa651,2019-12-23 14:13:12,2019-12-23 14:13:42,6zq8hMaChwp7M545Ztg3xJ,да,'Автору,,auto.ru,,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
373,560c2674-ad38-511c-9fad-d98a2d832d6d,2019-12-23 14:17:07,2019-12-23 14:17:43,6zq8hMaChwp7M545Ztg3xJ,да,'Авто.ру дром.ру ,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,Менее 18 лет
374,81c7ebcb-c439-5095-95b8-03c8a9f3b5dd,2019-12-23 14:30:10,2019-12-23 14:30:23,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
375,1d703d71-46cf-5fa6-8c64-76aeef785637,2019-12-23 14:34:53,2019-12-23 14:35:50,6zq8hMaChwp7M545Ztg3xJ,да,'Дром ру,drom.ru,,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
376,5a1f721e-1a6f-5291-8001-714f5f00eb6d,2019-12-23 14:36:09,2019-12-23 14:36:22,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
377,c79c8df8-f05b-58e6-acd3-0ed56aa31c21,2019-12-23 15:00:01,2019-12-23 15:00:47,6zq8hMaChwp7M545Ztg3xJ,да,"'авито
дром",,,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
378,2502df0a-5e04-5756-af12-b88412d50f20,2019-12-23 15:00:39,2019-12-23 15:05:09,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром.ру,Кар.ру.Бибика.ру.",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
379,237db7c7-3be2-5973-a53c-c1303315f3a3,2019-12-23 15:21:39,2019-12-23 15:22:34,6zq8hMaChwp7M545Ztg3xJ,да,'Дном автору,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,25-34 лет
380,45ac3a9d-7904-5397-9f60-e116baef5225,2019-12-23 15:22:45,2019-12-23 15:23:54,6zq8hMaChwp7M545Ztg3xJ,да,'Авито. авто.ру,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,25-34 лет
381,9043d348-a669-510b-8d2e-61c9c8c733e7,2019-12-23 15:49:28,2019-12-23 15:49:41,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
382,85c52e70-0fbb-597e-86c3-42fef663e91b,2019-12-23 17:35:33,2019-12-23 17:36:28,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
383,7db03de3-e1f7-55d4-8828-c7e713d40c67,2019-12-23 17:55:28,2019-12-23 17:55:44,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
384,6aea4c8c-f3bd-574b-8973-0e3ff776988e,2019-12-23 17:57:16,2019-12-23 17:58:29,6zq8hMaChwp7M545Ztg3xJ,да,"'avito
drom",,,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,35-44 лет
385,3baa8c33-cc00-5945-8b56-57cdfcb38b44,2019-12-23 18:18:07,2019-12-23 18:21:40,6zq8hMaChwp7M545Ztg3xJ,да,"'Avito.ru, autoshop.ru",,auto.ru,avito.ru,,,"Да, но я его не вожу",Другое (впишите свой вариант),Краснодар,Мужчина,25-34 лет
386,e9663c9f-5b94-53d0-9248-2f5e0b628149,2019-12-23 18:28:46,2019-12-23 18:28:59,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
387,de189e69-cd42-5167-bab6-95244986df8b,2019-12-23 18:44:12,2019-12-23 18:45:09,6zq8hMaChwp7M545Ztg3xJ,да,"'авто.ру
авито
",drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,45-50 лет
388,0ed8fb25-e334-5767-9196-a013c68d607f,2019-12-23 18:44:43,2019-12-23 18:45:35,6zq8hMaChwp7M545Ztg3xJ,да,'Авто ру,,auto.ru,,,,Нет,в Свердловской области,,Мужчина,25-34 лет
389,fc66c46b-06dc-5142-a668-d5550c6dc448,2019-12-23 18:46:16,2019-12-23 18:46:30,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
390,cb8c0376-4be9-5ba0-a9c0-5791ac48cf53,2019-12-23 18:57:58,2019-12-23 18:58:35,6zq8hMaChwp7M545Ztg3xJ,да,'хз,,,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
391,fa344175-5e5c-5646-b24e-6553e945a5ec,2019-12-23 19:08:19,2019-12-23 19:13:35,6zq8hMaChwp7M545Ztg3xJ,да,'авито,,auto.ru,avito.ru,,,Нет,в Свердловской области,,Мужчина,35-44 лет
392,0a7f5e9d-cd82-5f7f-9e3f-7bdd94938917,2019-12-23 19:28:20,2019-12-23 19:29:10,6zq8hMaChwp7M545Ztg3xJ,да,'авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
393,3f1e3dea-9a99-56db-843a-8c3ecc9d1272,2019-12-23 19:51:00,2019-12-23 19:51:49,6zq8hMaChwp7M545Ztg3xJ,да,'avto.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
394,850e8dc8-d4b1-5737-bbd5-5829ccc3bc1c,2019-12-23 20:13:33,2019-12-23 20:14:20,6zq8hMaChwp7M545Ztg3xJ,да,'drom.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
395,5a29a6ca-15f7-51fe-8b86-42a9beaddd8f,2019-12-23 20:59:04,2019-12-23 21:00:23,6zq8hMaChwp7M545Ztg3xJ,да,'auto.ru,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,35-44 лет
396,52c476b7-6b6f-5d8a-b12f-b769c21bf824,2019-12-23 21:11:03,2019-12-23 21:11:54,6zq8hMaChwp7M545Ztg3xJ,да,'Avto.ru Avito. ,,auto.ru,,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,Менее 18 лет
397,caa26dae-80af-520b-9c77-a3f0fdfb3308,2019-12-23 21:45:47,2019-12-23 21:47:08,6zq8hMaChwp7M545Ztg3xJ,да,"'Авито 
Авто.ру
",,auto.ru,avito.ru,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
398,21973a27-6c33-5f19-ac7f-4dc5dd928bb4,2019-12-23 22:12:14,2019-12-23 22:12:51,6zq8hMaChwp7M545Ztg3xJ,да,'Avto. Ru,drom.ru,auto.ru,avito.ru,,,"Да, но я его не вожу",в Свердловской области,,Мужчина,18-24 лет
399,ac5d942a-7104-5aee-a09c-35bef70aef02,2019-12-23 22:14:08,2019-12-23 22:14:54,6zq8hMaChwp7M545Ztg3xJ,да,"'Avto.ru, Drom.ru, E1",drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Свердловской области,,Мужчина,18-24 лет
400,91d120dc-c076-5447-aeb0-c1c880786786,2019-12-23 22:21:11,2019-12-23 22:22:05,6zq8hMaChwp7M545Ztg3xJ,да,"'Дром, авито, Юла. ",drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,18-24 лет
401,15bab203-29d6-5014-9189-38457e9dfcba,2019-12-23 22:34:55,2019-12-23 22:35:33,6zq8hMaChwp7M545Ztg3xJ,да,'Drom. Ru avito,drom.ru,,,,,Нет,в Екатеринбурге,,Мужчина,25-34 лет
402,22c6409c-2912-5e95-83c1-94493f522fe2,2019-12-24 02:06:30,2019-12-24 02:07:10,6zq8hMaChwp7M545Ztg3xJ,да,'Авито,drom.ru,auto.ru,avito.ru,,,"Да, я его вожу",в Екатеринбурге,,Мужчина,25-34 лет
